id,attacker_id,flag_id,attacker_delta,victim_delta,timestamp
1,4,64,16.77050983,-16.77050983,2022-06-16 07:07:28.030522+00
2,4,128,16.69164276,-16.69164276,2022-06-16 07:07:28.034233+00
3,4,192,16.61314938,-16.61314938,2022-06-16 07:07:28.035577+00
4,4,16,16.65305924,-16.65305924,2022-06-16 07:10:14.614125+00
5,4,80,16.57494502,-16.57494502,2022-06-16 07:10:14.617817+00
6,4,144,16.49720403,-16.49720403,2022-06-16 07:10:14.619201+00
7,4,208,16.41983711,-16.41983711,2022-06-16 07:10:14.620491+00
8,4,272,16.34284502,-16.34284502,2022-06-16 07:10:14.621724+00
9,4,256,16.34289361,-16.34289361,2022-06-16 07:10:14.622807+00
10,4,320,16.26640008,-16.26640008,2022-06-16 07:10:14.623926+00
11,4,48,16.38535059,-16.38535059,2022-06-16 07:10:14.624877+00
12,4,112,16.30896263,-16.30896263,2022-06-16 07:10:14.625856+00
13,4,176,16.23294624,-16.23294624,2022-06-16 07:10:14.626804+00
14,4,240,16.15730199,-16.15730199,2022-06-16 07:10:14.62767+00
15,4,304,16.08203038,-16.08203038,2022-06-16 07:10:14.628509+00
16,4,32,16.19846002,-16.19846002,2022-06-16 07:10:14.629378+00
17,4,96,16.12328501,-16.12328501,2022-06-16 07:10:14.630181+00
18,4,160,16.04847991,-16.04847991,2022-06-16 07:10:14.630943+00
19,4,224,15.97404513,-15.97404513,2022-06-16 07:10:14.631741+00
20,4,288,15.89998098,-15.89998098,2022-06-16 07:10:14.632888+00
21,4,88,16.01524689,-16.01524689,2022-06-16 07:10:14.63467+00
22,4,152,15.94126664,-15.94126664,2022-06-16 07:10:14.635535+00
23,4,216,15.8676543,-15.8676543,2022-06-16 07:10:14.63636+00
24,4,280,15.7944101,-15.7944101,2022-06-16 07:10:14.637397+00
25,4,352,15.68231661,-15.68231661,2022-06-16 07:12:04.380875+00
26,4,384,15.6412221,-15.6412221,2022-06-16 07:12:04.384575+00
27,4,368,15.60962391,-15.60962391,2022-06-16 07:12:04.385907+00
28,4,336,15.57145819,-15.57145819,2022-06-16 07:12:04.38786+00
29,4,344,15.5810195,-15.5810195,2022-06-16 07:12:05.663717+00
30,4,416,15.46999551,-15.46999551,2022-06-16 07:14:04.591118+00
31,4,400,15.43041922,-15.43041922,2022-06-16 07:14:04.595488+00
32,4,448,15.39539638,-15.39539638,2022-06-16 07:14:04.59725+00
33,4,432,15.36479386,-15.36479386,2022-06-16 07:14:04.598992+00
34,4,408,15.37206289,-15.37206289,2022-06-16 07:14:05.892758+00
35,4,512,15.25662627,-15.25662627,2022-06-16 07:16:04.842626+00
36,4,464,15.22341459,-15.22341459,2022-06-16 07:16:04.846329+00
37,4,496,15.19296848,-15.19296848,2022-06-16 07:16:04.848804+00
38,4,480,15.16122154,-15.16122154,2022-06-16 07:16:04.850297+00
39,4,472,15.16744927,-15.16744927,2022-06-16 07:16:06.15875+00
40,6,208,16.46591702,-16.46591702,2022-06-16 07:16:10.337069+00
41,6,272,16.38800519,-16.38800519,2022-06-16 07:16:10.340562+00
42,6,336,16.31047525,-16.31047525,2022-06-16 07:16:10.341863+00
43,6,400,16.23332784,-16.23332784,2022-06-16 07:16:10.342972+00
44,6,464,16.15656356,-16.15656356,2022-06-16 07:16:10.343974+00
45,6,216,16.32015952,-16.32015952,2022-06-16 07:16:10.468457+00
46,6,280,16.24335438,-16.24335438,2022-06-16 07:16:10.471881+00
47,6,344,16.16692846,-16.16692846,2022-06-16 07:16:10.472923+00
48,6,408,16.09088227,-16.09088227,2022-06-16 07:16:10.474045+00
49,6,472,16.01521625,-16.01521625,2022-06-16 07:16:10.47534+00
50,6,224,16.0925964,-16.0925964,2022-06-16 07:16:10.616043+00
51,6,288,16.01716366,-16.01716366,2022-06-16 07:16:10.619745+00
52,6,352,15.94210906,-15.94210906,2022-06-16 07:16:10.620988+00
53,6,416,15.86743288,-15.86743288,2022-06-16 07:16:10.622062+00
54,6,480,15.79313536,-15.79313536,2022-06-16 07:16:10.623035+00
55,6,544,15.71921666,-15.71921666,2022-06-16 07:16:10.624063+00
56,6,232,17.58943358,-17.58943358,2022-06-16 07:16:10.751301+00
57,6,296,17.51026885,-17.51026885,2022-06-16 07:16:10.755175+00
58,6,360,17.43143337,-17.43143337,2022-06-16 07:16:10.756674+00
59,6,424,17.35292884,-17.35292884,2022-06-16 07:16:10.757895+00
60,6,488,17.27475694,-17.27475694,2022-06-16 07:16:10.75901+00
61,6,552,17.19691921,-17.19691921,2022-06-16 07:16:10.760053+00
62,6,240,15.63418296,-15.63418296,2022-06-16 07:16:10.883018+00
63,6,304,15.56179686,-15.56179686,2022-06-16 07:16:10.886443+00
64,6,368,15.48978244,-15.48978244,2022-06-16 07:16:10.888256+00
65,6,432,15.4181396,-15.4181396,2022-06-16 07:16:10.889181+00
66,6,496,15.34686821,-15.34686821,2022-06-16 07:16:10.890099+00
67,6,560,15.27596805,-15.27596805,2022-06-16 07:16:10.891375+00
68,6,256,15.42180143,-15.42180143,2022-06-16 07:16:10.984812+00
69,6,320,15.35082684,-15.35082684,2022-06-16 07:16:10.986197+00
70,6,384,15.28022028,-15.28022028,2022-06-16 07:16:10.987259+00
71,6,448,15.20998152,-15.20998152,2022-06-16 07:16:10.988181+00
72,6,512,15.14011026,-15.14011026,2022-06-16 07:16:10.989035+00
73,6,576,15.07060614,-15.07060614,2022-06-16 07:16:10.989854+00
74,4,576,15.0665157,-15.0665157,2022-06-16 07:18:05.506269+00
75,4,528,15.05738725,-15.05738725,2022-06-16 07:18:05.509689+00
76,4,544,14.99623995,-14.99623995,2022-06-16 07:18:05.51095+00
77,4,560,14.96775134,-14.96775134,2022-06-16 07:18:05.512014+00
78,4,536,15.00478012,-15.00478012,2022-06-16 07:18:05.513057+00
324,4,944,13.87139345,-13.87139345,2022-06-16 07:30:05.346081+00
325,4,912,13.89664654,-13.89664654,2022-06-16 07:30:05.349402+00
175,6,720,14.33459376,-14.33459376,2022-06-16 07:24:01.51473+00
326,4,928,13.80821215,-13.80821215,2022-06-16 07:30:05.350432+00
83,6,528,14.98987641,-14.98987641,2022-06-16 07:19:07.035741+00
84,6,592,14.9211506,-14.9211506,2022-06-16 07:19:07.039271+00
327,4,960,13.78354138,-13.78354138,2022-06-16 07:30:05.351435+00
331,4,915,15.19304193,-15.19304193,2022-06-16 07:30:29.108732+00
1155,6,1933,16.19598564,-16.19598564,2022-06-16 08:03:56.576625+00
554,2,1168,16.76121366,-16.76121366,2022-06-16 07:38:59.428337+00
89,6,536,14.97086766,-14.97086766,2022-06-16 07:19:07.270243+00
90,6,600,14.90240805,-14.90240805,2022-06-16 07:19:07.273629+00
744,2,1376,14.26930488,-14.26930488,2022-06-16 07:44:59.42476+00
1161,6,1997,16.12045981,-16.12045981,2022-06-16 08:04:04.299706+00
191,4,768,14.4042103,-14.4042103,2022-06-16 07:24:05.280365+00
192,4,736,14.36954051,-14.36954051,2022-06-16 07:24:05.284218+00
193,4,752,14.34334256,-14.34334256,2022-06-16 07:24:05.285438+00
96,6,608,14.83067128,-14.83067128,2022-06-16 07:19:07.532502+00
204,4,467,16.38534439,-16.38534439,2022-06-16 07:24:37.045151+00
205,4,531,16.30895648,-16.30895648,2022-06-16 07:24:37.048466+00
206,4,595,16.23294013,-16.23294013,2022-06-16 07:24:37.049434+00
207,4,659,16.15729592,-16.15729592,2022-06-16 07:24:37.050374+00
208,4,723,16.08202435,-16.08202435,2022-06-16 07:24:37.051291+00
102,6,624,14.8028572,-14.8028572,2022-06-16 07:19:07.920211+00
210,4,459,16.19845394,-16.19845394,2022-06-16 07:24:54.569619+00
211,4,523,16.12327898,-16.12327898,2022-06-16 07:24:54.57405+00
212,4,587,16.04847392,-16.04847392,2022-06-16 07:24:54.575269+00
213,4,651,15.97403918,-15.97403918,2022-06-16 07:24:54.576417+00
214,4,715,15.89997507,-15.89997507,2022-06-16 07:24:54.577559+00
108,6,640,14.7693476,-14.7693476,2022-06-16 07:19:08.198633+00
109,4,624,14.83103748,-14.83103748,2022-06-16 07:20:05.811895+00
110,4,592,14.78567161,-14.78567161,2022-06-16 07:20:05.819235+00
111,4,640,14.7650992,-14.7650992,2022-06-16 07:20:05.82077+00
112,4,608,14.72921898,-14.72921898,2022-06-16 07:20:05.822062+00
113,4,600,14.73596693,-14.73596693,2022-06-16 07:20:07.108201+00
341,6,992,13.7179837,-13.7179837,2022-06-16 07:30:43.881139+00
1577,6,2277,16.1251202,-16.1251202,2022-06-16 08:14:55.985975+00
956,4,1856,10.8660367,-10.8660367,2022-06-16 07:58:05.161033+00
347,6,1008,13.6941072,-13.6941072,2022-06-16 07:30:44.259704+00
957,4,1840,10.87676447,-10.87676447,2022-06-16 07:58:05.164659+00
119,6,656,14.65514217,-14.65514217,2022-06-16 07:20:20.433422+00
229,6,800,14.24393976,-14.24393976,2022-06-16 07:25:57.090777+00
328,4,923,15.28970769,-15.28970769,2022-06-16 07:30:20.588558+00
329,4,955,15.30137365,-15.30137365,2022-06-16 07:30:20.59199+00
330,4,939,15.22405113,-15.22405113,2022-06-16 07:30:20.593061+00
3608,1,3451,13.93809816,-13.93809816,2022-06-16 08:48:58.204473+00
125,6,664,14.67039758,-14.67039758,2022-06-16 07:20:20.693278+00
2057,4,2616,16.42460624,-16.42460624,2022-06-16 08:27:02.205749+00
559,2,1184,14.98198272,-14.98198272,2022-06-16 07:39:04.42113+00
749,2,1392,14.21223362,-14.21223362,2022-06-16 07:45:04.421282+00
564,2,1200,14.92075741,-14.92075741,2022-06-16 07:39:04.526933+00
3609,1,3419,13.98441841,-13.98441841,2022-06-16 08:48:58.208633+00
131,6,672,14.59968421,-14.59968421,2022-06-16 07:20:20.945346+00
569,2,1216,14.84945144,-14.84945144,2022-06-16 07:39:04.641097+00
194,4,475,16.77050983,-16.77050983,2022-06-16 07:24:27.789519+00
195,4,539,16.69164276,-16.69164276,2022-06-16 07:24:27.793112+00
196,4,603,16.61314938,-16.61314938,2022-06-16 07:24:27.79423+00
197,4,667,16.53503065,-16.53503065,2022-06-16 07:24:27.795275+00
137,6,688,14.57251519,-14.57251519,2022-06-16 07:20:21.331326+00
198,4,731,16.45728747,-16.45728747,2022-06-16 07:24:27.796379+00
199,4,491,16.57599995,-16.57599995,2022-06-16 07:24:27.797902+00
200,4,555,16.4983812,-16.4983812,2022-06-16 07:24:27.799082+00
201,4,619,16.42113529,-16.42113529,2022-06-16 07:24:27.800148+00
202,4,683,16.34426298,-16.34426298,2022-06-16 07:24:27.800996+00
143,6,704,14.54006113,-14.54006113,2022-06-16 07:20:21.599801+00
144,4,704,14.59901693,-14.59901693,2022-06-16 07:22:05.1281+00
145,4,656,14.55524464,-14.55524464,2022-06-16 07:22:05.132058+00
146,4,672,14.5321199,-14.5321199,2022-06-16 07:22:05.133307+00
147,4,688,14.50523979,-14.50523979,2022-06-16 07:22:05.13439+00
203,4,747,16.26776496,-16.26776496,2022-06-16 07:24:27.801884+00
209,4,720,14.2997176,-14.2997176,2022-06-16 07:24:39.475057+00
215,4,571,16.01524094,-16.01524094,2022-06-16 07:24:57.039517+00
216,4,635,15.94126073,-15.94126073,2022-06-16 07:24:57.043306+00
217,4,699,15.86764842,-15.86764842,2022-06-16 07:24:57.044259+00
218,4,763,15.79440426,-15.79440426,2022-06-16 07:24:57.045325+00
754,2,1408,14.14510236,-14.14510236,2022-06-16 07:45:04.53493+00
958,4,1808,13.61925405,-13.61925405,2022-06-16 07:58:05.165768+00
759,2,1360,16.39004954,-16.39004954,2022-06-16 07:45:04.64537+00
3610,1,3435,14.38736454,-14.38736454,2022-06-16 08:48:58.209586+00
158,6,736,14.43593244,-14.43593244,2022-06-16 07:22:35.550363+00
768,4,1467,14.13482227,-14.13482227,2022-06-16 07:46:20.175138+00
353,6,1024,13.6651814,-13.6651814,2022-06-16 07:30:44.525071+00
354,4,976,13.77675607,-13.77675607,2022-06-16 07:32:05.457788+00
355,4,992,13.65648787,-13.65648787,2022-06-16 07:32:05.462932+00
356,4,1008,13.63286955,-13.63286955,2022-06-16 07:32:05.464074+00
164,6,752,14.40945138,-14.40945138,2022-06-16 07:22:35.926098+00
357,4,1024,13.60421232,-13.60421232,2022-06-16 07:32:05.465449+00
235,6,816,14.21825198,-14.21825198,2022-06-16 07:25:57.482524+00
358,4,987,15.11878384,-15.11878384,2022-06-16 07:32:21.049469+00
359,4,1003,15.08776453,-15.08776453,2022-06-16 07:32:21.052901+00
360,4,1019,15.09787669,-15.09787669,2022-06-16 07:32:21.053896+00
170,6,768,14.37740632,-14.37740632,2022-06-16 07:22:36.204013+00
361,4,979,15.02421406,-15.02421406,2022-06-16 07:32:29.789035+00
362,2,768,16.35775603,-16.35775603,2022-06-16 07:33:59.318899+00
241,6,832,14.18680522,-14.18680522,2022-06-16 07:25:57.744732+00
242,4,816,14.21411424,-14.21411424,2022-06-16 07:26:05.820837+00
243,4,800,14.17899075,-14.17899075,2022-06-16 07:26:05.825428+00
244,4,832,14.15251292,-14.15251292,2022-06-16 07:26:05.827648+00
245,4,811,15.67791213,-15.67791213,2022-06-16 07:26:18.395897+00
246,4,795,15.64032211,-15.64032211,2022-06-16 07:26:20.52197+00
247,4,827,15.65100189,-15.65100189,2022-06-16 07:26:20.52618+00
248,4,787,15.57448815,-15.57448815,2022-06-16 07:26:29.734004+00
363,2,832,16.27803743,-16.27803743,2022-06-16 07:33:59.322574+00
364,2,720,16.36883547,-16.36883547,2022-06-16 07:33:59.323628+00
365,2,848,16.28935584,-16.28935584,2022-06-16 07:33:59.324652+00
366,2,912,16.21027923,-16.21027923,2022-06-16 07:33:59.32561+00
367,2,976,16.1316062,-16.1316062,2022-06-16 07:33:59.326637+00
368,2,800,16.1185744,-16.1185744,2022-06-16 07:34:04.326117+00
369,2,816,16.08512724,-16.08512724,2022-06-16 07:34:04.329767+00
370,2,864,16.00218449,-16.00218449,2022-06-16 07:34:04.331238+00
371,2,880,15.96925216,-15.96925216,2022-06-16 07:34:04.332444+00
258,6,864,14.08554965,-14.08554965,2022-06-16 07:27:01.951098+00
372,2,928,15.88688884,-15.88688884,2022-06-16 07:34:04.333713+00
373,2,944,15.85446609,-15.85446609,2022-06-16 07:34:04.335138+00
374,2,992,15.77268168,-15.77268168,2022-06-16 07:34:04.33634+00
375,2,1008,15.74076322,-15.74076322,2022-06-16 07:34:04.337848+00
376,4,1040,13.47638154,-13.47638154,2022-06-16 07:34:05.362307+00
264,6,880,14.06037811,-14.06037811,2022-06-16 07:27:02.342289+00
377,4,1072,13.36526338,-13.36526338,2022-06-16 07:34:05.365938+00
378,4,1056,13.33263884,-13.33263884,2022-06-16 07:34:05.367046+00
379,4,1088,13.38366811,-13.38366811,2022-06-16 07:34:05.368319+00
380,4,1067,14.95308586,-14.95308586,2022-06-16 07:34:20.608182+00
381,4,1051,14.91811481,-14.91811481,2022-06-16 07:34:20.611721+00
270,4,848,14.14447935,-14.14447935,2022-06-16 07:28:04.856231+00
271,4,896,14.05880415,-14.05880415,2022-06-16 07:28:04.860414+00
272,4,864,13.99180757,-13.99180757,2022-06-16 07:28:04.862461+00
273,4,880,13.96702046,-13.96702046,2022-06-16 07:28:04.864187+00
382,4,1083,14.93111011,-14.93111011,2022-06-16 07:34:20.612727+00
383,4,1043,14.85825362,-14.85825362,2022-06-16 07:34:28.967443+00
592,1,1248,15.03303518,-15.03303518,2022-06-16 07:40:09.807563+00
277,6,848,14.05175934,-14.05175934,2022-06-16 07:28:15.410951+00
593,1,1240,16.96129016,-16.96129016,2022-06-16 07:40:09.812336+00
386,6,976,13.47270353,-13.47270353,2022-06-16 07:34:29.359865+00
594,1,1264,14.93225667,-14.93225667,2022-06-16 07:40:09.813566+00
595,1,1280,14.86100474,-14.86100474,2022-06-16 07:40:09.814728+00
769,4,1435,14.06055332,-14.06055332,2022-06-16 07:46:20.178452+00
283,6,928,13.92954691,-13.92954691,2022-06-16 07:28:15.801824+00
2077,6,2765,14.93596311,-14.93596311,2022-06-16 08:27:11.984731+00
391,6,1056,13.35662601,-13.35662601,2022-06-16 07:34:29.701104+00
606,6,1184,12.76562646,-12.76562646,2022-06-16 07:40:32.243601+00
607,6,1248,12.70913121,-12.70913121,2022-06-16 07:40:32.24696+00
1609,6,2125,15.82364878,-15.82364878,2022-06-16 08:15:31.597357+00
289,6,944,13.9050233,-13.9050233,2022-06-16 07:28:16.19519+00
780,6,1376,12.09595223,-12.09595223,2022-06-16 07:46:42.946975+00
396,6,1072,13.33422782,-13.33422782,2022-06-16 07:34:30.05133+00
397,6,1136,13.27515044,-13.27515044,2022-06-16 07:34:30.054654+00
781,6,1440,12.0433888,-12.0433888,2022-06-16 07:46:42.95028+00
294,6,896,13.90799595,-13.90799595,2022-06-16 07:28:16.438528+00
295,6,960,13.8458077,-13.8458077,2022-06-16 07:28:16.441608+00
296,4,843,15.54175338,-15.54175338,2022-06-16 07:28:16.664201+00
297,4,891,15.50927412,-15.50927412,2022-06-16 07:28:20.641785+00
298,4,875,15.43097244,-15.43097244,2022-06-16 07:28:20.64532+00
299,4,859,15.39440086,-15.39440086,2022-06-16 07:28:20.646266+00
300,4,851,15.36478502,-15.36478502,2022-06-16 07:28:29.08514+00
976,6,1856,10.99644808,-10.99644808,2022-06-16 07:58:31.877843+00
624,2,1232,16.69475333,-16.69475333,2022-06-16 07:40:59.427797+00
2932,6,3261,13.76406672,-13.76406672,2022-06-16 08:40:53.674312+00
402,6,1088,13.35286311,-13.35286311,2022-06-16 07:34:30.254001+00
305,6,912,13.87178294,-13.87178294,2022-06-16 07:29:45.226237+00
403,6,1152,13.29384415,-13.29384415,2022-06-16 07:34:30.257331+00
404,1,888,20.2649037,-20.2649037,2022-06-16 07:34:48.918678+00
405,1,1008,16.60094345,-16.60094345,2022-06-16 07:34:48.922088+00
406,1,1056,16.58762458,-16.58762458,2022-06-16 07:34:48.923115+00
407,1,1048,17.72455506,-17.72455506,2022-06-16 07:34:48.924184+00
408,1,920,17.63934567,-17.63934567,2022-06-16 07:34:48.925083+00
409,1,1080,20.01334209,-20.01334209,2022-06-16 07:34:48.925937+00
410,1,800,16.36967696,-16.36967696,2022-06-16 07:34:48.926857+00
411,1,944,16.30197815,-16.30197815,2022-06-16 07:34:48.927637+00
412,1,952,19.84777529,-19.84777529,2022-06-16 07:34:48.928383+00
413,1,992,16.20089475,-16.20089475,2022-06-16 07:34:48.929946+00
414,1,832,16.29248049,-16.29248049,2022-06-16 07:34:48.930756+00
415,1,1024,16.21257775,-16.21257775,2022-06-16 07:34:48.931637+00
416,1,1072,16.05532046,-16.05532046,2022-06-16 07:34:48.932411+00
417,1,880,15.97651337,-15.97651337,2022-06-16 07:34:48.933167+00
418,1,896,16.05582712,-16.05582712,2022-06-16 07:34:48.933938+00
419,1,864,15.92667852,-15.92667852,2022-06-16 07:34:48.934704+00
420,1,1016,19.49518782,-19.49518782,2022-06-16 07:34:48.935609+00
421,1,960,15.89237082,-15.89237082,2022-06-16 07:34:48.936382+00
422,1,824,19.37158667,-19.37158667,2022-06-16 07:34:48.937116+00
423,1,792,16.97412277,-16.97412277,2022-06-16 07:34:48.937884+00
424,1,856,16.8933455,-16.8933455,2022-06-16 07:34:48.938655+00
425,1,1088,15.68815856,-15.68815856,2022-06-16 07:34:48.939412+00
426,1,928,15.60031291,-15.60031291,2022-06-16 07:34:48.940142+00
427,1,816,15.53610109,-15.53610109,2022-06-16 07:34:48.941014+00
428,1,984,16.70168911,-16.70168911,2022-06-16 07:34:48.941772+00
2052,4,2488,16.5565208,-16.5565208,2022-06-16 08:26:48.31385+00
2608,6,3024,12.3069639,-12.3069639,2022-06-16 08:36:48.512004+00
1592,2,2368,11.26979833,-11.26979833,2022-06-16 08:15:04.543358+00
432,2,1040,16.91862483,-16.91862483,2022-06-16 07:34:59.390393+00
959,4,1851,13.59433415,-13.59433415,2022-06-16 07:58:20.647309+00
960,4,1819,13.52266188,-13.52266188,2022-06-16 07:58:20.65071+00
1598,6,2320,13.00979212,-13.00979212,2022-06-16 08:15:28.513436+00
770,1,1472,14.48913612,-14.48913612,2022-06-16 07:46:33.863527+00
437,2,1056,15.55581981,-15.55581981,2022-06-16 07:35:04.431278+00
771,1,1456,14.49094983,-14.49094983,2022-06-16 07:46:33.866821+00
772,1,1440,14.51253688,-14.51253688,2022-06-16 07:46:33.867779+00
1181,6,2032,10.42883575,-10.42883575,2022-06-16 08:04:05.225867+00
596,4,1243,14.4640703,-14.4640703,2022-06-16 07:40:20.03282+00
442,2,1072,15.4918587,-15.4918587,2022-06-16 07:35:04.549824+00
597,4,1275,14.47813785,-14.47813785,2022-06-16 07:40:20.036297+00
444,2,896,15.53302505,-15.53302505,2022-06-16 07:35:04.576792+00
445,2,960,15.4577689,-15.4577689,2022-06-16 07:35:04.579771+00
446,2,1024,15.38291931,-15.38291931,2022-06-16 07:35:04.58068+00
447,2,1088,15.30847605,-15.30847605,2022-06-16 07:35:04.58155+00
598,4,1259,14.40433165,-14.40433165,2022-06-16 07:40:20.037289+00
1186,6,2048,10.38173437,-10.38173437,2022-06-16 08:04:05.438752+00
4013,4,3448,15.33781889,-15.33781889,2022-06-16 08:54:52.669822+00
981,6,1808,13.87933523,-13.87933523,2022-06-16 07:59:05.634209+00
1610,6,2189,15.75021838,-15.75021838,2022-06-16 08:15:44.564929+00
2072,2,2752,10.22949063,-10.22949063,2022-06-16 08:27:04.624234+00
618,6,1280,12.60363107,-12.60363107,2022-06-16 07:40:32.820388+00
619,6,1344,12.54815037,-12.54815037,2022-06-16 07:40:32.823508+00
794,4,1488,13.92703592,-13.92703592,2022-06-16 07:48:05.186989+00
795,4,1520,11.61439098,-11.61439098,2022-06-16 07:48:05.190668+00
796,4,1536,11.56027624,-11.56027624,2022-06-16 07:48:05.191846+00
799,1,1504,14.44567774,-14.44567774,2022-06-16 07:48:24.869203+00
800,1,1536,14.29348103,-14.29348103,2022-06-16 07:48:24.872456+00
634,2,1264,14.64882124,-14.64882124,2022-06-16 07:41:04.425076+00
801,1,1520,14.2955022,-14.2955022,2022-06-16 07:48:24.873639+00
2078,4,2680,16.35905647,-16.35905647,2022-06-16 08:27:13.631876+00
639,2,1280,14.57921463,-14.57921463,2022-06-16 07:41:04.540221+00
465,1,1144,19.0980381,-19.0980381,2022-06-16 07:36:39.762433+00
466,1,1112,16.87690929,-16.87690929,2022-06-16 07:36:39.765906+00
467,1,1120,15.36502129,-15.36502129,2022-06-16 07:36:39.767004+00
468,1,1136,15.30197433,-15.30197433,2022-06-16 07:36:39.767953+00
469,1,1152,15.22867448,-15.22867448,2022-06-16 07:36:39.76887+00
807,6,1424,14.18334692,-14.18334692,2022-06-16 07:50:06.060404+00
808,6,1488,14.12182744,-14.12182744,2022-06-16 07:50:06.064217+00
1004,6,1749,16.30293084,-16.30293084,2022-06-16 07:59:41.813902+00
2323,6,2893,14.18231921,-14.18231921,2022-06-16 08:32:16.526509+00
474,2,1104,16.85193393,-16.85193393,2022-06-16 07:37:04.437283+00
2324,6,2957,14.11876182,-14.11876182,2022-06-16 08:32:16.529441+00
1861,6,2608,9.042005437,-9.042005437,2022-06-16 08:22:26.274401+00
818,6,1600,11.64978544,-11.64978544,2022-06-16 07:50:06.947665+00
823,4,1595,13.92232525,-13.92232525,2022-06-16 07:50:22.037334+00
479,2,1120,15.26072062,-15.26072062,2022-06-16 07:37:04.548591+00
827,4,1627,13.8164894,-13.8164894,2022-06-16 07:52:20.301369+00
662,4,1323,14.33985327,-14.33985327,2022-06-16 07:42:20.103859+00
663,4,1339,14.35216805,-14.35216805,2022-06-16 07:42:20.107797+00
664,4,1307,14.27687966,-14.27687966,2022-06-16 07:42:20.10905+00
484,2,1136,15.19819841,-15.19819841,2022-06-16 07:37:04.65994+00
828,4,1659,13.83217415,-13.83217415,2022-06-16 07:52:20.304758+00
832,6,1365,16.77050983,-16.77050983,2022-06-16 07:53:07.572265+00
673,2,1296,16.664324,-16.664324,2022-06-16 07:42:59.418905+00
1866,6,2624,9.002673531,-9.002673531,2022-06-16 08:22:26.565621+00
489,2,1152,15.12544234,-15.12544234,2022-06-16 07:37:04.774149+00
490,4,1120,12.91243892,-12.91243892,2022-06-16 07:37:23.508121+00
491,4,1152,12.82519846,-12.82519846,2022-06-16 07:37:23.511566+00
492,4,1136,12.83485027,-12.83485027,2022-06-16 07:37:23.512664+00
493,4,1104,14.33157408,-14.33157408,2022-06-16 07:37:23.513592+00
836,6,1552,14.17550261,-14.17550261,2022-06-16 07:54:02.756958+00
837,6,1616,14.11428329,-14.11428329,2022-06-16 07:54:02.760968+00
1410,4,2203,12.87752821,-12.87752821,2022-06-16 08:10:23.195261+00
497,6,1040,14.60110312,-14.60110312,2022-06-16 07:37:28.045603+00
498,6,1104,14.5362962,-14.5362962,2022-06-16 07:37:28.049219+00
683,2,1328,14.4449207,-14.4449207,2022-06-16 07:43:04.517662+00
841,6,1648,11.48401817,-11.48401817,2022-06-16 07:54:03.355047+00
842,6,1712,11.43510393,-11.43510393,2022-06-16 07:54:03.358638+00
688,2,1344,14.37628009,-14.37628009,2022-06-16 07:43:04.63595+00
503,6,1120,13.03649296,-13.03649296,2022-06-16 07:37:28.418235+00
1020,6,1813,16.22631877,-16.22631877,2022-06-16 07:59:53.539182+00
692,6,1232,14.46415488,-14.46415488,2022-06-16 07:43:47.784595+00
693,6,1296,14.40067989,-14.40067989,2022-06-16 07:43:47.788154+00
846,6,1664,11.40911971,-11.40911971,2022-06-16 07:54:03.588437+00
847,6,1728,11.36067087,-11.36067087,2022-06-16 07:54:03.59179+00
509,6,1200,12.98433601,-12.98433601,2022-06-16 07:37:28.813552+00
851,6,1493,16.61314938,-16.61314938,2022-06-16 07:54:08.918816+00
853,4,1723,13.77119806,-13.77119806,2022-06-16 07:54:20.523601+00
854,4,1691,13.69853297,-13.69853297,2022-06-16 07:54:20.527142+00
1025,1,1904,13.7323316,-13.7323316,2022-06-16 08:00:18.923444+00
1026,1,1920,13.66811819,-13.66811819,2022-06-16 08:00:18.927202+00
515,6,1216,12.92219782,-12.92219782,2022-06-16 07:37:29.086058+00
516,4,1147,14.83118454,-14.83118454,2022-06-16 07:37:37.976433+00
517,4,1131,14.7557782,-14.7557782,2022-06-16 07:37:39.328171+00
518,4,1115,14.72162063,-14.72162063,2022-06-16 07:37:40.602751+00
519,4,1107,14.69511281,-14.69511281,2022-06-16 07:37:47.355312+00
860,6,1680,13.92924887,-13.92924887,2022-06-16 07:54:37.575116+00
4434,1,3819,13.30060703,-13.30060703,2022-06-16 09:00:52.262405+00
3250,6,3341,13.06172221,-13.06172221,2022-06-16 08:44:14.076788+00
1424,1,2240,13.14224197,-13.14224197,2022-06-16 08:10:30.955787+00
1425,1,2224,13.14393808,-13.14393808,2022-06-16 08:10:30.958739+00
1042,6,1920,10.72440961,-10.72440961,2022-06-16 08:00:32.685542+00
4014,1,3648,11.2565518,-11.2565518,2022-06-16 08:54:58.209953+00
1355,2,2160,11.88986444,-11.88986444,2022-06-16 08:09:04.434888+00
4015,1,3632,10.134914,-10.134914,2022-06-16 08:54:58.213404+00
961,1,1856,13.7815481,-13.7815481,2022-06-16 07:58:27.91946+00
962,1,1840,13.78393519,-13.78393519,2022-06-16 07:58:27.922752+00
765,4,1472,11.79842327,-11.79842327,2022-06-16 07:46:05.287628+00
766,4,1456,11.80858127,-11.80858127,2022-06-16 07:46:05.29199+00
767,4,1424,13.92065224,-13.92065224,2022-06-16 07:46:05.29359+00
1593,6,2405,15.97585635,-15.97585635,2022-06-16 08:15:10.270825+00
588,4,1232,14.20961561,-14.20961561,2022-06-16 07:40:05.189158+00
589,4,1248,12.50936807,-12.50936807,2022-06-16 07:40:05.192589+00
537,4,1168,14.20141487,-14.20141487,2022-06-16 07:38:06.557622+00
